Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-OHPK-1626-SM-2YUN3_muscle_female_50-59_years	3/691	0.03021327473469272162365228950875462032854557037353515625	0.385677029757251765840209145608241669833660125732421875	0.021706999937487460317075971261147060431540012359619140625	0.25052256777168746548767330750706605613231658935546875	-1.6272644285982838	5.6945693807026245	KPNA4;UBE3A;GRSF1
GTEX-WYVS-2326-SM-3NMAI_muscle_female_40-49_years	3/691	0.03021327473469272162365228950875462032854557037353515625	0.385677029757251765840209145608241669833660125732421875	0.021706999937487460317075971261147060431540012359619140625	0.25052256777168746548767330750706605613231658935546875	-1.6178896250382688	5.661762500416457	KPNA4;UBE3A;GRSF1
GTEX-SNOS-1726-SM-32PLN_blood vessel_male_40-49_years	3/665	0.02737313993006391943385580134417978115379810333251953125	0.363211900892949246522078965426771901547908782958984375	0.019631027182627915073087621067315922118723392486572265625	0.2450243022424299088601884477611747570335865020751953125	-1.563853155721353	5.627045541928358	NKRF;UBP1;RAB3GAP1
GTEX-X638-0326-SM-47JY1_muscle_female_70-79_years	4/1228	0.0311191627383477116552956687201003660447895526885986328125	0.39146476027026044786083502913243137300014495849609375	0.020253131746236531507410205676933401264250278472900390625	0.24909873717086539191001293147564865648746490478515625	-1.61306444874461	5.5972231169501	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-WOFM-1326-SM-3MJFR_muscle_male_20-29_years	4/1183	0.0275911711064080154842681480431565432809293270111083984375	0.363211900892949246522078965426771901547908782958984375	0.017887752549382386624277074815836385823786258697509765625	0.233650101129529608190438239034847356379032135009765625	-1.5567352210069938	5.589083330402262	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-WL46-2926-SM-3LK82_brain_male_50-59_years	6/2399	0.025904505140110757610560909824926056899130344390869140625	0.363211900892949246522078965426771901547908782958984375	0.0136845711355227835082093434948546928353607654571533203125	0.202267564590841164573475907673127949237823486328125	-1.521676713981119	5.559199943832057	CADPS2;GABARAPL1;RUSC1;NKRF;LZTFL1;RAB11FIP5
GTEX-X4XX-0626-SM-3NMC1_muscle_male_60-69_years	4/1237	0.03185611272156642359565381639185943640768527984619140625	0.39180693383824394260273038526065647602081298828125	0.020748859754701830249157268326598568819463253021240234375	0.2497273477619470216648522864488768391311168670654296875	-1.6042550062938665	5.529106578904188	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-P78B-1626-SM-2S1O1_muscle_female_40-49_years	4/1235	0.03169143782609652737480843143202946521341800689697265625	0.39180693383824394260273038526065647602081298828125	0.0206380391964681129957082106329835369251668453216552734375	0.2497273477619470216648522864488768391311168670654296875	-1.599064677978849	5.519505516338867	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-SE5C-0426-SM-4BRUI_blood vessel_female_40-49_years	4/1231	0.0313636454815935661333270445538801141083240509033203125	0.39146476027026044786083502913243137300014495849609375	0.0204175280169037777489027263300158665515482425689697265625	0.249300976148426556289194877535919658839702606201171875	-1.5818902443378242	5.476671459538737	UBP1;KPNA4;RAB3GAP1;RAB11FIP5
GTEX-SNOS-0326-SM-4DM6C_blood vessel_male_40-49_years	3/664	0.0272669629677699705549986930464001488871872425079345703125	0.363211900892949246522078965426771901547908782958984375	0.0195535377906515296653200408627526485361158847808837890625	0.2450243022424299088601884477611747570335865020751953125	-1.5138492033901612	5.453005116999773	UBP1;RAB3GAP1;RAB11FIP5
GTEX-PVOW-2626-SM-32PL8_brain_male_40-49_years	8/3866	0.0265279692048137998028334294531305204145610332489013671875	0.363211900892949246522078965426771901547908782958984375	0.01126604819747854639711004409718952956609427928924560546875	0.1790876529504844272278063499470590613782405853271484375	-1.497871130444562	5.4366066407825615	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;UBE3A;SCAMP1
GTEX-SN8G-0526-SM-32PLE_blood vessel_female_50-59_years	5/1837	0.031309416012389727768105984750945935957133769989013671875	0.39146476027026044786083502913243137300014495849609375	0.018478362431960680678511010910369805060327053070068359375	0.2364882188022986164721572777125402353703975677490234375	-1.56951081312087	5.436528677791291	UBP1;KPNA4;UBE3A;SCAMP1;RAB3GAP1
GTEX-WVLH-3026-SM-3MJG9_brain_male_50-59_years	6/2426	0.0272287167550278146055386940815878915600478649139404296875	0.363211900892949246522078965426771901547908782958984375	0.0144250873538591777023309958849495160393416881561279296875	0.2097829400542558231368417409612447954714298248291015625	-1.5063320652543066	5.42804213945949	GABARAPL1;RUSC1;NKRF;SCAMP1;LZTFL1;RAB11FIP5
GTEX-NPJ8-0011-R10A-SM-2YUMO_brain_male_40-49_years	6/2464	0.029170597782708203304924410304010962136089801788330078125	0.37809582510664097032559993749600835144519805908203125	0.01551591369886178885251215575635796994902193546295166015625	0.217869288188184295762539477436803281307220458984375	-1.524545205857546	5.388648340779129	CADPS2;GABARAPL1;RUSC1;NKRF;SCAMP1;LZTFL1
GTEX-R55C-1726-SM-3GADJ_muscle_male_40-49_years	3/746	0.03672478068989103172636845329179777763783931732177734375	0.423844215496345155802515591858536936342716217041015625	0.026488864785591821615629015695958514697849750518798828125	0.28586443206104605874173785196035169064998626708984375	-1.612167107254052	5.327089461231771	KPNA4;UBE3A;GRSF1
GTEX-RUSQ-1926-SM-2TF6K_blood vessel_male_50-59_years	3/735	0.035367945503046803457092295275288051925599575042724609375	0.416748169039397653445888636269955895841121673583984375	0.025489964877845772139863811389659531414508819580078125	0.280778210288719354270625672143069095909595489501953125	-1.5869914073019136	5.303644923217736	UBP1;KPNA4;RAB3GAP1
GTEX-V955-2426-SM-3GAEF_muscle_male_60-69_years	4/1251	0.033023401835203948506691773445709259249269962310791015625	0.400319655340421964861974402083433233201503753662109375	0.0215351866039456517343264607688979594968259334564208984375	0.25052256777168746548767330750706605613231658935546875	-1.5481546508348303	5.2800415396273115	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-XOT4-0526-SM-4B66O_muscle_female_60-69_years	3/752	0.03747632138413266311705029920631204731762409210205078125	0.426672983326104982015891664559603668749332427978515625	0.02704269350623171586089910078953835181891918182373046875	0.28839834530380026311746632927679456770420074462890625	-1.5977530060286813	5.247094328808934	KPNA4;UBE3A;GRSF1
GTEX-WY7C-2526-SM-3NB2N_muscle_male_50-59_years	4/1291	0.0364996756489566476222563551345956511795520782470703125	0.423844215496345155802515591858536936342716217041015625	0.0238848453045679975925708049544482491910457611083984375	0.268861041252616228547367427381686866283416748046875	-1.5748657942331723	5.213517468265504	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-QV44-2026-SM-2S1RD_muscle_male_50-59_years	4/1290	0.036410208760303132413671534095556125976145267486572265625	0.423844215496345155802515591858536936342716217041015625	0.023824228063478898598237520900511299259960651397705078125	0.268861041252616228547367427381686866283416748046875	-1.5677028132929574	5.1936521868287375	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-X261-0011-R8A-SM-4E3I5_brain_male_50-59_years	5/1878	0.034046880770608640986996107358208973892033100128173828125	0.409778529274825442652030460521928034722805023193359375	0.02017388357826532807592911922256462275981903076171875	0.24909873717086539191001293147564865648746490478515625	-1.5293878789481095	5.169356813123381	CADPS2;GABARAPL1;NKRF;SCAMP1;CCDC28A
GTEX-RN64-0326-SM-2TC5J_muscle_male_50-59_years	3/778	0.04082606228633223199864232810796238481998443603515625	0.44962035916646936328788797254674136638641357421875	0.029515837666063339528310649484410532750189304351806640625	0.304084908110278162585160544040263630449771881103515625	-1.6085474768843553	5.144833937945744	KPNA4;UBE3A;GRSF1
GTEX-R55F-1526-SM-2TF4X_muscle_male_50-59_years	3/788	0.04215453969454008298356484374380670487880706787109375	0.453802953619418969477550263036391697824001312255859375	0.030498723721446296952564125604112632572650909423828125	0.304084908110278162585160544040263630449771881103515625	-1.6142311243096406	5.111322250790464	GABARAPL1;KPNA4;GRSF1
GTEX-X585-0011-R2B-SM-46MVF_brain_male_50-59_years	5/1895	0.03522588224135962675642730346226016990840435028076171875	0.416748169039397653445888636269955895841121673583984375	0.0209069086937790117597391059689471148885786533355712890625	0.2498449726880683507967972900587483309209346771240234375	-1.5175752316331368	5.077767534611569	CADPS2;GABARAPL1;NKRF;SCAMP1;CCDC28A
GTEX-WRHK-1726-SM-3MJFK_blood vessel_female_20-29_years	3/783	0.04148752361637435270846907542363624088466167449951171875	0.453802953619418969477550263036391697824001312255859375	0.0300050816083428546765521360839557019062340259552001953125	0.304084908110278162585160544040263630449771881103515625	-1.5931973770454404	5.0701316398981335	UBP1;KPNA4;RAB3GAP1
GTEX-WFG7-0726-SM-3GIKO_heart_male_20-29_years	3/800	0.04377798857323676740005424790069810114800930023193359375	0.453802953619418969477550263036391697824001312255859375	0.031701402128383342204909212114216643385589122772216796875	0.31056315457166239202280166864511556923389434814453125	-1.6071899849665516	5.028293371526112	GABARAPL1;KPNA4;UBE3A
GTEX-WL46-0011-R11A-SM-3MJFT_brain_male_50-59_years	7/3288	0.034653351476729397917520003602476208470761775970458984375	0.41411983856942580217719296342693269252777099609375	0.01680898665451587004060485242007416673004627227783203125	0.226585140102873949796702390813152305781841278076171875	-1.4932926490072145	5.020988717182688	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-TMZS-0326-SM-3DB9P_muscle_male_60-69_years	3/798	0.0435052007359378600792609859126969240605831146240234375	0.453802953619418969477550263036391697824001312255859375	0.03149919773728726557493473592330701649188995361328125	0.310386831504848192953005536764976568520069122314453125	-1.5947269707068548	4.999269378814738	ABCA5;KPNA4;GRSF1
GTEX-Q2AI-1526-SM-3GIJ3_muscle_male_40-49_years	4/1317	0.038872118183033037286389088649229961447417736053466796875	0.433771649923249402736047386497375555336475372314453125	0.0254949947621211057968704238874124712310731410980224609375	0.280778210288719354270625672143069095909595489501953125	-1.53816417587313	4.995154385478397	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-S95S-1426-SM-2XCDM_muscle_male_60-69_years	3/786	0.041887067247617475185261781689405324868857860565185546875	0.453802953619418969477550263036391697824001312255859375	0.030300739162515723246205112673123949207365512847900390625	0.304084908110278162585160544040263630449771881103515625	-1.5655797176789696	4.967237131722029	KPNA4;UBE3A;GRSF1
GTEX-QEG4-0626-SM-2S1OY_muscle_male_30-39_years	3/817	0.046132304945081629987679860960270161740481853485107421875	0.459958188357766584175578827853314578533172607421875	0.033448508535869968250064943049437715671956539154052734375	0.313031314564689744361913881220971234142780303955078125	-1.6111404918894072	4.956257753193895	KPNA4;UBE3A;GRSF1
GTEX-S3XE-1826-SM-3K2B4_blood vessel_male_50-59_years	3/770	0.039779299082139563115134706094977445900440216064453125	0.44097446679871821206830873052240349352359771728515625	0.028742197738651491245587266121219727210700511932373046875	0.30118582346376199243564997232169844210147857666015625	-1.5364841487391976	4.954252742242037	UBP1;KPNA4;RAB3GAP1
GTEX-R55E-0526-SM-2TC6B_muscle_male_20-29_years	3/823	0.046978411757398884363023938703918247483670711517333984375	0.461613555692094390536794890067540109157562255859375	0.03407724486060892399308386302436701953411102294921875	0.313031314564689744361913881220971234142780303955078125	-1.6175932287120256	4.946708645399156	KPNA4;UBE3A;GRSF1
GTEX-TSE9-2926-SM-3DB77_brain_female_60-69_years	7/3354	0.038192403493479305798263823135130223818123340606689453125	0.429027999243417557106994308924186043441295623779296875	0.01866642913988469931751978947431780397891998291015625	0.2364882188022986164721572777125402353703975677490234375	-1.4996625651631306	4.896576202081419	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-P44H-2426-SM-2XCEJ_brain_male_40-49_years	8/4110	0.037214841722787876665545780952015775255858898162841796875	0.426578287774813380561766962273395620286464691162109375	0.016288676709442999335220036982718738727271556854248046875	0.2231416280927760453778319060802459716796875	-1.485444749522289	4.888669416808376	CADPS2;ABCA5;RUSC1;NKRF;UBP1;UBE3A;SCAMP1;CCDC28A
GTEX-T2IS-2626-SM-32QPP_muscle_female_20-29_years	3/824	0.04712019678281319234880442081703222356736660003662109375	0.461613555692094390536794890067540109157562255859375	0.034182647999942382399662932357387035153806209564208984375	0.313031314564689744361913881220971234142780303955078125	-1.5946590618163166	4.871768849276717	KPNA4;UBE3A;GRSF1
GTEX-XBED-2626-SM-4E3J5_muscle_male_60-69_years	3/793	0.04282710175633634708258767886945861391723155975341796875	0.453802953619418969477550263036391697824001312255859375	0.0309967628831680740153498021527411765418946743011474609375	0.307232620341989448586872413216042332351207733154296875	-1.540764863330016	4.854309369898252	KPNA4;UBE3A;GRSF1
GTEX-UPJH-0526-SM-4IHK8_muscle_male_50-59_years	3/809	0.045016461869345124335861640929579152725636959075927734375	0.45841149499547417800471293958253227174282073974609375	0.03262001919469877109225564026928623206913471221923828125	0.313031314564689744361913881220971234142780303955078125	-1.564905239278504	4.852343985443006	ABCA5;KPNA4;GRSF1
GTEX-WZTO-0826-SM-3NM8Q_muscle_male_40-49_years	3/812	0.045433253486179846214465527509673847816884517669677734375	0.45841149499547417800471293958253227174282073974609375	0.032929386215467919274413333141637849621474742889404296875	0.313031314564689744361913881220971234142780303955078125	-1.5664040085679718	4.84255520163958	KPNA4;UBE3A;GRSF1
GTEX-WZTO-2826-SM-3NM8P_brain_male_40-49_years	7/3354	0.038192403493479305798263823135130223818123340606689453125	0.429027999243417557106994308924186043441295623779296875	0.01866642913988469931751978947431780397891998291015625	0.2364882188022986164721572777125402353703975677490234375	-1.4812697666677146	4.836521532788173	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-OHPL-1626-SM-2HMIR_muscle_female_60-69_years	3/804	0.044326215030154714202836885306169278919696807861328125	0.455424831254943207614616085265879519283771514892578125	0.032107919650540266143234902074254932813346385955810546875	0.310930141443450269722603707123198546469211578369140625	-1.547927345682322	4.8236187122108625	KPNA4;UBE3A;GRSF1
GTEX-RNOR-0526-SM-2TF4O_muscle_female_50-59_years	3/856	0.051772439155674122857053731650012196041643619537353515625	0.4727441942091896720512522733770310878753662109375	0.037647971308403922752194858958318945951759815216064453125	0.330400164868023982212008604619768448173999786376953125	-1.60843048541313	4.762397536094027	KPNA4;UBE3A;GRSF1
GTEX-WZTO-1126-SM-3NM93_blood vessel_male_40-49_years	3/833	0.048406105174750586883636316315460135228931903839111328125	0.464478587628453898350500139713403768837451934814453125	0.03513916202217026718557235653861425817012786865234375	0.3166282781142080171576935754274018108844757080078125	-1.5724397768976286	4.761551013177609	RUSC1;UBP1;RAB3GAP1
GTEX-RU1J-1726-SM-2TF5S_muscle_female_20-29_years	3/833	0.048406105174750586883636316315460135228931903839111328125	0.464478587628453898350500139713403768837451934814453125	0.03513916202217026718557235653861425817012786865234375	0.3166282781142080171576935754274018108844757080078125	-1.5693190920681581	4.7521011759056915	KPNA4;UBE3A;GRSF1
GTEX-R55D-0626-SM-3GAD5_muscle_male_50-59_years	4/1367	0.04368628276365917051382581348661915399134159088134765625	0.453802953619418969477550263036391697824001312255859375	0.028777992627694766458734676461972412653267383575439453125	0.30118582346376199243564997232169844210147857666015625	-1.5087869532576383	4.723591182746132	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-PW2O-1726-SM-2S1OO_muscle_male_20-29_years	3/856	0.051772439155674122857053731650012196041643619537353515625	0.4727441942091896720512522733770310878753662109375	0.037647971308403922752194858958318945951759815216064453125	0.330400164868023982212008604619768448173999786376953125	-1.5944935959917956	4.721131837362925	ABCA5;KPNA4;GRSF1
GTEX-V1D1-2426-SM-3GAER_muscle_male_50-59_years	4/1384	0.045398894210845246177665757159047643654048442840576171875	0.45841149499547417800471293958253227174282073974609375	0.0299507914147303690166612710754634463228285312652587890625	0.304084908110278162585160544040263630449771881103515625	-1.52657396633336	4.720575109488933	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-QV31-1426-SM-2S1QD_muscle_male_30-39_years	3/848	0.050588522091183800444280649344364064745604991912841796875	0.4727441942091896720512522733770310878753662109375	0.0367648577315055902214879779421607963740825653076171875	0.3295148153063134355278407383593730628490447998046875	-1.581161634548378	4.7182346450060235	KPNA4;UBE3A;GRSF1
GTEX-WFG8-2426-SM-3GILL_muscle_male_20-29_years	4/1364	0.043388057077342133405206681118215783499181270599365234375	0.453802953619418969477550263036391697824001312255859375	0.0285740252188798234123101593695537303574383258819580078125	0.30118582346376199243564997232169844210147857666015625	-1.4923123215011052	4.682235949879135	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-U3ZH-1926-SM-4DXTR_muscle_male_30-39_years	4/1428	0.050010747227025108274656162166138528846204280853271484375	0.470771559092387159584092160002910532057285308837890625	0.033121257421121493014215531047739204950630664825439453125	0.313031314564689744361913881220971234142780303955078125	-1.562478179293103	4.6804304983669125	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-S4UY-0526-SM-3K2AN_muscle_female_40-49_years	4/1387	0.04570512234969713316612427433938137255609035491943359375	0.45841149499547417800471293958253227174282073974609375	0.0301607606369155255288116990186608745716512203216552734375	0.304084908110278162585160544040263630449771881103515625	-1.5159079110500526	4.677401925229881	ABCA5;KPNA4;UBE3A;GRSF1
GTEX-QLQW-1326-SM-2S1QS_muscle_male_30-39_years	3/855	0.05162369262901835009760276307133608497679233551025390625	0.4727441942091896720512522733770310878753662109375	0.03753697130027468242818855514997267164289951324462890625	0.330400164868023982212008604619768448173999786376953125	-1.5659400415124114	4.641093245617081	KPNA4;UBE3A;GRSF1
GTEX-S3XE-2026-SM-3K2B5_muscle_male_50-59_years	3/862	0.052669449826245780255096207156384480185806751251220703125	0.4727441942091896720512522733770310878753662109375	0.038317633061187135468106390590037335641682147979736328125	0.33207334795245169178912192364805378019809722900390625	-1.5748127342860678	4.6358072558977845	KPNA4;UBE3A;GRSF1
GTEX-WFG7-2226-SM-3GIKP_muscle_male_20-29_years	4/1414	0.048515270873951264751777756600858992896974086761474609375	0.464478587628453898350500139713403768837451934814453125	0.032091249104223285026904477490461431443691253662109375	0.310930141443450269722603707123198546469211578369140625	-1.529388142618356	4.627739895867737	GABARAPL1;KPNA4;UBE3A;GRSF1
GTEX-X4XY-0626-SM-4E3IN_muscle_male_60-69_years	3/824	0.04712019678281319234880442081703222356736660003662109375	0.461613555692094390536794890067540109157562255859375	0.034182647999942382399662932357387035153806209564208984375	0.313031314564689744361913881220971234142780303955078125	-1.513579640813722	4.624066875220941	KPNA4;UBE3A;GRSF1
GTEX-WRHU-0826-SM-3MJFN_muscle_female_50-59_years	3/863	0.052819705905476403706710897267839754931628704071044921875	0.4727441942091896720512522733770310878753662109375	0.03842985332387423291766737065699999220669269561767578125	0.33207334795245169178912192364805378019809722900390625	-1.571613190801617	4.621911561736028	KPNA4;UBE3A;GRSF1
GTEX-WK11-2526-SM-3NM9Y_muscle_male_50-59_years	3/877	0.054945843404718523739216351486902567557990550994873046875	0.47611461103857155574559101296472363173961639404296875	0.040019210325552563578543896483097341842949390411376953125	0.338129283537743796639318816232844255864620208740234375	-1.5887827703824475	4.609705839479288	KPNA4;UBE3A;GRSF1
GTEX-S4UY-0008-SM-3NM8H_skin_female_40-49_years	7/3433	0.042749612073361864528209252966917119920253753662109375	0.453802953619418969477550263036391697824001312255859375	0.021084214518737091903499702993940445594489574432373046875	0.2501894469300844914272374808206222951412200927734375	-1.4565951613801205	4.59176353382498	NKRF;RARS;UBP1;KPNA4;UBE3A;RAB3GAP1;RAB11FIP5
GTEX-T6MN-0526-SM-32PMS_muscle_male_50-59_years	3/873	0.054334087605929670683480026127654127776622772216796875	0.47611461103857155574559101296472363173961639404296875	0.039561630364788706593071054840038414113223552703857421875	0.338037481719388688272687204516842029988765716552734375	-1.566086444306387	4.561388834906246	KPNA4;UBE3A;GRSF1
GTEX-R53T-2026-SM-3GIJF_blood vessel_female_50-59_years	4/1425	0.049688081509663188650716136862683924846351146697998046875	0.4703618951897892142000046078464947640895843505859375	0.032898867270290642339514164405045448802411556243896484375	0.313031314564689744361913881220971234142780303955078125	-1.5189669273129105	4.559923804546068	UBP1;UBE3A;SCAMP1;RAB3GAP1
GTEX-T2IS-2926-SM-32QPO_brain_female_20-29_years	7/3452	0.04389903943024646426618318173495936207473278045654296875	0.453802953619418969477550263036391697824001312255859375	0.021698458921478598615539823413200792856514453887939453125	0.25052256777168746548767330750706605613231658935546875	-1.4535245806529935	4.543518473690343	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-RWSA-0726-SM-2XCBE_muscle_male_40-49_years	3/885	0.05617960802978434753374159527083975262939929962158203125	0.48052101284358694766041253387811593711376190185546875	0.04094270391861563884727814865982509218156337738037109375	0.343226149765509191968959612495382316410541534423828125	-1.5734868270735078	4.530385529475978	KPNA4;UBE3A;GRSF1
GTEX-UTHO-0011-R11A-SM-3GIJE_brain_male_60-69_years	7/3539	0.0494328939303807779470645300534670241177082061767578125	0.4703618951897892142000046078464947640895843505859375	0.024679540339760712430727807031871634535491466522216796875	0.275397519685409264411646290682256221771240234375	-1.5016907212367607	4.515793045136708	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-T5JC-0011-R11A-SM-32PMB_brain_male_20-29_years	7/3518	0.048056042295474242498354300323626375757157802581787109375	0.464478587628453898350500139713403768837451934814453125	0.023934217322191357613103690482603269629180431365966796875	0.268861041252616228547367427381686866283416748046875	-1.4836726296506613	4.503521207703815	CADPS2;GABARAPL1;ELOVL4;ABCA5;RUSC1;UBP1;SCAMP1
GTEX-QESD-1626-SM-2S1RB_muscle_male_20-29_years	3/872	0.05418168385224779448616772015157039277255535125732421875	0.47611461103857155574559101296472363173961639404296875	0.039447669844083078916074924791246303357183933258056640625	0.338037481719388688272687204516842029988765716552734375	-1.5410552957791006	4.492811662853133	KPNA4;UBE3A;GRSF1
GTEX-OIZH-1626-SM-2HMKI_muscle_male_50-59_years	3/878	0.0550993170044637714521940097256447188556194305419921875	0.47611461103857155574559101296472363173961639404296875	0.0401340395890497081410330793005414307117462158203125	0.338129283537743796639318816232844255864620208740234375	-1.5294320433644266	4.433239187145447	KPNA4;UBE3A;GRSF1
GTEX-PWN1-1626-SM-2S1OL_muscle_female_40-49_years	3/902	0.058846519605444312650543992049279040656983852386474609375	0.495062389601119867688083786561037413775920867919921875	0.04294193737693370593877517649161745794117450714111328125	0.346206528613077935130348805614630691707134246826171875	-1.5515630773324276	4.395302930807319	KPNA4;UBE3A;GRSF1
GTEX-QEL4-0526-SM-3GIJ4_blood vessel_male_50-59_years	4/1441	0.051422875119618009776001343880125205032527446746826171875	0.4727441942091896720512522733770310878753662109375	0.034095525311557857428557127832391415722668170928955078125	0.313031314564689744361913881220971234142780303955078125	-1.4792065731087969	4.389800172242075	UBP1;KPNA4;UBE3A;RAB3GAP1
GTEX-WRHK-1626-SM-3MJFH_muscle_female_20-29_years	3/904	0.059164292335948671930356823622787487693130970001220703125	0.495062389601119867688083786561037413775920867919921875	0.04318042511856834408945360337384045124053955078125	0.346471506308512700034185627373517490923404693603515625	-1.544422784908567	4.36675826326028	KPNA4;UBE3A;GRSF1
GTEX-PLZ4-0926-SM-2S1OI_muscle_female_50-59_years	3/932	0.063701154264860004872161880484782159328460693359375	0.51245027337930004751598289658431895077228546142578125	0.046591532520953000962027346076865796931087970733642578125	0.358284097876742591015641892226994968950748443603515625	-1.5840563581434597	4.36178249755754	GABARAPL1;ABCA5;UBE3A
GTEX-SIU8-0526-SM-2XCDP_muscle_male_50-59_years	3/888	0.056645785140221040221408799197888583876192569732666015625	0.48206135333975985712839928964967839419841766357421875	0.04129187541762831259450905463381786830723285675048828125	0.34334530753180991791140286295558325946331024169921875	-1.5187763812580004	4.360312364804853	KPNA4;UBE3A;GRSF1
GTEX-QMR6-1326-SM-32PLB_brain_male_50-59_years	7/3577	0.051991745677060684227566156323518953286111354827880859375	0.4727441942091896720512522733770310878753662109375	0.0260708857963542935121115107222067308612167835235595703125	0.28525612056400639904296667737071402370929718017578125	-1.463608300993212	4.327407208987427	CADPS2;ABCA5;RUSC1;NKRF;UBP1;SCAMP1;CCDC28A
GTEX-S7SE-2526-SM-2XCDL_brain_male_50-59_years	7/3586	0.052610598276020860419865954327178769744932651519775390625	0.4727441942091896720512522733770310878753662109375	0.026408567268257125693065034965911763720214366912841796875	0.28586443206104605874173785196035169064998626708984375	-1.4621635886108093	4.305834446729705	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-WWYW-0526-SM-3NB2W_muscle_female_50-59_years	3/919	0.061574382857400029867012136719495174475014209747314453125	0.506111390803507532609728514216840267181396484375	0.044991052406574812139172792058161576278507709503173828125	0.355915132887692775565113834090880118310451507568359375	-1.526275739529727	4.254507906281205	KPNA4;UBE3A;GRSF1
GTEX-VUSG-0526-SM-4KL22_blood vessel_male_50-59_years	3/890	0.056957632722055444307596161479523289017379283905029296875	0.482279452948057407724036238505505025386810302734375	0.04152552261171794933947154504494392313063144683837890625	0.34334530753180991791140286295558325946331024169921875	-1.476287583586278	4.23022467358385	RUSC1;RAB3GAP1;RAB11FIP5
GTEX-TKQ1-1426-SM-4GICK_muscle_male_30-39_years	3/933	0.063866206177835616042415267656906507909297943115234375	0.51245027337930004751598289658431895077228546142578125	0.04671584556340625804526922593140625394880771636962890625	0.358284097876742591015641892226994968950748443603515625	-1.5360988955062733	4.225754163358438	KPNA4;UBE3A;GRSF1
GTEX-OXRK-1426-SM-3NB19_esophagus_female_50-59_years	2/426	0.0668233572972616041152349453113856725394725799560546875	0.5282728107954886009878237018710933625698089599609375	0.053748051661924124700053795322673977352678775787353515625	0.392058298919230108214861729720723815262317657470703125	-1.5614533537997672	4.224828398245594	CADPS2;UBP1
GTEX-X585-0011-R11B-SM-46MUZ_brain_male_50-59_years	7/3592	0.0530259066501702347462554598678252659738063812255859375	0.4727441942091896720512522733770310878753662109375	0.0266354396638482093795374794353847391903400421142578125	0.28586443206104605874173785196035169064998626708984375	-1.432513934335862	4.207257154086336	CADPS2;ELOVL4;ABCA5;RUSC1;NKRF;UBP1;SCAMP1
GTEX-XUW1-0826-SM-4BOP6_muscle_female_50-59_years	3/907	0.059642531210105244332542184793055639602243900299072265625	0.495062389601119867688083786561037413775920867919921875	0.043539450478602449712273170234766439534723758697509765625	0.34769655950921862785918392546591348946094512939453125	-1.4893027636302616	4.198919880565792	KPNA4;UBE3A;GRSF1
GTEX-U8T8-1426-SM-3DB9H_muscle_male_60-69_years	3/926	0.062715198938729288524740468346863053739070892333984375	0.5080534144796098328100697472109459340572357177734375	0.04584924921747539350302957927851821295917034149169921875	0.35782601753556486645635459353798069059848785400390625	-1.5107091371505001	4.183382402809366	KPNA4;UBE3A;GRSF1
GTEX-RNOR-0011-R7A-SM-2TF4V_brain_female_50-59_years	5/2146	0.055737638953104094718948857689611031673848628997802734375	0.479173069571328602567206189632997848093509674072265625	0.03389990067864202816227958692252286709845066070556640625	0.313031314564689744361913881220971234142780303955078125	-1.4461742110719704	4.175249009513302	GABARAPL1;ELOVL4;NKRF;SCAMP1;LZTFL1
GTEX-WZTO-0011-R8A-SM-4E3II_brain_male_40-49_years	6/2856	0.0549367806039393336003939793954486958682537078857421875	0.47611461103857155574559101296472363173961639404296875	0.0304616537437103172825114683064384735189378261566162109375	0.304084908110278162585160544040263630449771881103515625	-1.4288831561250113	4.146007640619131	GABARAPL1;ELOVL4;RUSC1;NKRF;SCAMP1;CCDC28A
GTEX-QVJO-0126-SM-3GIK4_muscle_female_60-69_years	4/1512	0.059533921570455748673023066430687322281301021575927734375	0.495062389601119867688083786561037413775920867919921875	0.03972191179848010011976811028944212011992931365966796875	0.338037481719388688272687204516842029988765716552734375	-1.460763660263432	4.121119612164974	ABCA5;KPNA4;UBE3A;GRSF1
